,Gender,Occupation Status,Age,Education,Marital_Status,Dependants,Salary,State_Code,Current Loan,Tenure,Previous Loans,Defaulted,Status
42774,0,2,33,0,1,1,132213,5,1,4,1,0,1
42775,1,2,25,1,1,5,132213,5,0,0,1,0,1
42776,0,2,26,1,1,0,132213,5,1,4,1,0,1
42777,1,2,46,1,1,4,132213,5,1,3,1,1,1
42778,0,2,39,0,0,1,94571,4,1,1,3,1,0
42779,1,0,20,0,0,1,19999,4,0,0,1,0,0
42780,1,1,36,0,1,5,24261,3,0,0,0,0,0
42781,0,2,45,1,0,0,132213,5,0,0,0,0,1
42782,0,1,39,1,0,0,385379,5,0,0,0,0,1
42783,0,2,41,0,0,0,94571,4,0,0,0,0,0
42784,0,2,25,0,0,0,38252,3,0,0,2,1,0
42785,1,1,47,0,1,4,203437,4,0,0,0,0,1
42786,0,2,38,1,1,3,94571,4,1,3,2,0,0
42787,0,2,45,0,0,0,10454,2,0,0,0,0,0
42788,1,1,34,1,1,1,385379,5,0,0,0,0,1
42789,1,2,48,0,0,1,10454,2,0,0,0,0,0
42790,1,1,37,1,1,1,99468,2,0,0,0,0,0
42791,1,1,27,1,0,0,385379,5,1,4,1,0,1
42792,1,2,30,0,0,1,10454,2,1,2,2,0,0
42793,0,2,32,0,1,3,94571,4,1,4,2,0,0
42794,0,2,48,0,0,0,132213,5,0,0,1,0,1
42795,1,2,25,1,1,3,132213,5,0,0,1,0,1
42796,1,2,20,0,0,0,38252,3,0,0,2,0,0
42797,0,2,35,1,1,4,132213,5,0,0,0,0,1
42798,0,1,29,0,0,0,99468,2,0,0,0,0,0
42799,0,2,36,1,1,5,38252,3,0,0,0,0,0
42800,1,2,47,1,0,0,94571,4,0,0,1,0,0
42801,1,1,30,1,1,1,203437,4,0,0,0,0,1
42802,0,1,21,0,1,1,99468,2,1,1,2,1,0
42803,1,0,39,1,1,4,6959,3,1,1,2,0,0
42804,0,1,32,1,1,5,203437,4,0,0,1,0,1
42805,1,2,33,1,1,3,132213,5,0,0,0,0,1
42806,0,1,37,1,1,4,203437,4,0,0,0,0,1
42807,0,2,28,1,0,1,132213,5,1,2,2,0,1
42808,0,2,27,1,1,3,132213,5,0,0,1,0,1
42809,0,1,28,0,1,4,385379,5,0,0,2,0,1
42810,0,2,38,1,1,5,132213,5,1,1,3,0,1
42811,0,2,41,1,1,1,132213,5,0,0,1,1,1
42812,0,2,22,1,0,0,10454,2,0,0,2,1,0
42813,0,0,37,0,0,1,19999,4,0,0,0,0,0
42814,1,1,28,0,1,5,385379,5,0,0,2,0,1
42815,1,0,35,1,1,5,12730,5,0,0,1,0,0
42816,0,2,48,0,1,2,132213,5,0,0,0,0,1
42817,1,1,30,1,0,0,203437,4,0,0,1,1,1
42818,1,1,43,0,1,3,203437,4,0,0,2,1,1
42819,1,1,47,1,0,1,385379,5,1,1,2,1,1
42820,0,2,45,0,1,1,132213,5,0,0,1,0,1
42821,0,2,19,0,0,1,132213,5,0,0,0,0,1
42822,1,2,29,1,1,4,38252,3,0,0,0,0,0
42823,0,0,31,0,0,1,12730,5,0,0,0,0,0
42824,0,2,19,0,0,1,10454,2,0,0,1,1,0
42825,1,2,49,1,1,2,94571,4,1,2,3,0,0
42826,0,2,19,0,1,4,94571,4,0,0,1,1,0
42827,0,0,48,1,0,1,12730,5,0,0,1,0,0
42828,0,1,39,1,1,5,203437,4,1,2,1,0,1
42829,1,2,34,0,0,1,94571,4,0,0,1,0,0
42830,1,2,25,0,1,5,10454,2,0,0,0,0,0
42831,1,1,41,0,1,3,99468,2,0,0,0,0,0
42832,0,1,28,0,0,0,203437,4,1,4,4,0,1
42833,0,0,34,0,0,1,6959,3,0,0,0,0,0
42834,1,2,19,0,1,2,132213,5,0,0,0,0,1
42835,0,0,40,0,1,2,12730,5,0,0,0,0,0
42836,0,1,27,1,1,2,24261,3,0,0,1,1,0
42837,1,2,24,1,0,1,132213,5,1,3,1,1,1
42838,1,2,33,1,1,4,94571,4,1,4,1,0,0
42839,1,2,22,1,1,1,94571,4,0,0,0,0,0
42840,0,2,33,0,1,1,10454,2,0,0,0,0,0
42841,0,1,28,1,1,1,385379,5,1,3,1,1,1
42842,0,2,43,1,1,0,132213,5,0,0,1,0,1
42843,0,2,34,1,0,1,10454,2,0,0,0,0,0
42844,1,0,31,1,1,4,12730,5,0,0,1,0,0
42845,0,2,37,0,1,4,94571,4,1,1,1,1,0
42846,1,2,47,0,1,0,132213,5,0,0,0,0,1
42847,1,1,44,0,1,5,24261,3,0,0,1,0,0
42848,1,2,38,1,1,3,38252,3,0,0,2,0,0
42849,0,2,22,0,1,4,38252,3,1,4,3,0,0
42850,0,1,38,0,1,1,203437,4,0,0,1,0,1
42851,1,2,40,0,1,0,132213,5,0,0,0,0,1
42852,1,0,47,1,1,3,12730,5,0,0,2,1,0
42853,0,2,34,1,0,1,94571,4,0,0,0,0,0
42854,0,2,29,0,1,5,94571,4,0,0,0,0,0
42855,0,1,49,0,1,4,24261,3,0,0,0,0,0
42856,1,2,33,0,1,2,94571,4,0,0,0,0,0
42857,1,1,29,0,0,0,385379,5,0,0,0,0,1
42858,0,1,41,1,0,0,385379,5,0,0,0,0,1
42859,0,2,48,1,0,0,132213,5,1,4,1,1,1
42860,1,2,43,0,1,0,10454,2,1,3,3,0,0
42861,0,2,48,0,1,2,38252,3,0,0,0,0,0
42862,1,2,29,1,1,5,132213,5,0,0,0,0,1
42863,0,2,21,0,0,1,132213,5,0,0,0,0,1
42864,0,2,42,1,1,1,10454,2,0,0,0,0,0
42865,0,0,42,0,1,1,19999,4,1,1,3,1,0
42866,0,0,35,0,1,1,5455,2,0,0,0,0,0
42867,1,2,23,1,0,0,94571,4,1,3,2,1,0
42868,1,2,31,1,1,5,38252,3,0,0,0,0,0
42869,0,2,28,1,1,3,38252,3,1,3,1,1,0
42870,0,2,23,0,0,1,94571,4,0,0,0,0,0
42871,1,2,30,0,0,1,132213,5,0,0,1,0,1
42872,1,2,26,0,1,5,132213,5,1,4,2,1,1
42873,1,2,42,1,1,2,94571,4,0,0,0,0,0
42874,1,1,30,1,1,5,385379,5,0,0,0,0,1
42875,0,2,34,0,1,0,132213,5,1,1,3,0,1
42876,0,2,20,0,0,0,132213,5,1,1,4,1,1
42877,1,2,21,0,1,1,132213,5,1,1,3,1,1
42878,1,2,36,0,0,0,94571,4,0,0,0,0,0
42879,0,1,35,0,0,0,203437,4,0,0,0,0,1
42880,0,0,20,0,1,5,12730,5,0,0,0,0,0
42881,0,2,44,0,1,3,132213,5,0,0,1,1,1
42882,0,2,40,0,1,5,132213,5,0,0,0,0,1
42883,1,2,30,0,1,2,94571,4,1,1,4,0,0
42884,0,1,35,1,1,3,385379,5,1,3,1,0,1
42885,0,1,24,0,0,1,203437,4,0,0,0,0,1
42886,0,1,35,1,1,3,203437,4,0,0,0,0,1
42887,0,1,20,0,0,0,99468,2,0,0,1,0,0
42888,0,0,26,1,1,0,12730,5,0,0,0,0,0
42889,0,1,32,1,0,0,385379,5,0,0,0,0,1
42890,1,0,24,0,0,0,5455,2,0,0,1,0,0
42891,0,1,27,1,0,0,385379,5,0,0,0,0,1
42892,0,2,19,0,1,1,94571,4,0,0,0,0,0
42893,0,2,23,1,0,1,10454,2,0,0,0,0,0
42894,0,0,25,0,0,0,19999,4,0,0,1,0,0
42895,1,2,27,1,1,3,132213,5,1,2,2,0,1
42896,0,2,32,0,1,1,38252,3,1,1,1,1,0
42897,1,2,45,0,1,3,94571,4,0,0,0,0,0
42898,0,2,27,0,0,1,10454,2,0,0,2,0,0
42899,1,2,22,1,1,2,10454,2,0,0,0,0,0
42900,1,2,47,1,1,2,10454,2,1,1,4,0,0
42901,1,2,38,0,1,4,94571,4,0,0,1,0,0
42902,1,2,33,0,0,0,94571,4,0,0,1,0,0
42903,1,2,22,1,1,5,132213,5,0,0,0,0,1
42904,0,1,21,0,1,2,24261,3,0,0,0,0,0
42905,1,2,42,1,1,3,38252,3,0,0,0,0,0
42906,0,1,39,1,1,3,203437,4,0,0,0,0,1
42907,1,2,41,1,1,0,10454,2,0,0,0,0,0
42908,1,1,44,0,1,5,203437,4,0,0,0,0,1
42909,0,2,40,1,0,0,38252,3,0,0,0,0,0
42910,1,2,32,1,1,4,10454,2,1,2,3,0,0
42911,1,2,27,0,1,4,132213,5,0,0,0,0,1
42912,1,1,48,0,1,5,385379,5,0,0,0,0,1
42913,1,2,37,1,0,1,132213,5,1,2,1,0,1
42914,0,0,24,0,0,1,12730,5,1,3,1,0,0
42915,0,2,21,0,0,1,132213,5,0,0,0,0,1
42916,0,0,36,0,1,5,19999,4,0,0,0,0,0
42917,0,1,34,0,0,0,99468,2,1,4,1,0,0
42918,0,0,21,0,0,0,6959,3,0,0,0,0,0
42919,1,1,20,0,0,1,99468,2,1,3,3,0,0
42920,0,0,20,0,0,0,6959,3,0,0,0,0,0
42921,0,2,44,1,0,0,38252,3,1,4,3,0,0
42922,0,2,45,0,1,0,132213,5,0,0,0,0,1
42923,0,2,41,0,0,1,10454,2,0,0,1,0,0
42924,1,1,28,0,0,0,99468,2,0,0,0,0,0
42925,1,2,33,1,1,3,132213,5,0,0,0,0,1
42926,0,2,21,0,0,1,94571,4,0,0,1,0,0
42927,0,2,26,1,0,1,132213,5,0,0,0,0,1
42928,0,0,47,1,0,1,12730,5,1,2,4,1,0
42929,0,2,36,0,1,1,10454,2,0,0,0,0,0
42930,1,2,45,1,1,1,132213,5,0,0,0,0,1
42931,1,2,29,0,1,3,132213,5,0,0,0,0,1
42932,0,0,25,0,0,0,12730,5,0,0,1,1,0
42933,1,2,37,0,1,1,132213,5,0,0,0,0,1
42934,1,1,43,1,1,4,385379,5,0,0,0,0,1
42935,0,2,25,0,0,1,38252,3,0,0,1,0,0
42936,1,1,49,0,1,2,24261,3,0,0,0,0,0
42937,0,2,43,0,0,1,132213,5,0,0,0,0,1
42938,0,2,20,0,0,1,10454,2,0,0,1,0,0
42939,0,2,24,1,0,1,10454,2,0,0,0,0,0
42940,0,1,23,1,0,1,385379,5,0,0,1,0,1
42941,0,1,32,1,1,0,24261,3,0,0,1,0,0
42942,1,2,36,0,1,5,132213,5,1,4,4,0,1
42943,0,1,22,1,0,1,385379,5,0,0,0,0,1
42944,0,2,22,1,1,1,38252,3,0,0,0,0,0
42945,0,2,42,0,1,1,132213,5,1,2,1,0,1
42946,0,1,31,0,1,0,24261,3,1,3,1,1,0
42947,0,2,41,0,1,5,94571,4,0,0,1,0,0
42948,0,2,47,1,1,4,94571,4,1,4,1,1,0
42949,0,0,39,0,1,5,6959,3,0,0,1,0,0
42950,0,1,43,1,0,0,385379,5,0,0,1,1,1
42951,0,1,19,0,0,1,385379,5,0,0,1,0,1
42952,0,1,38,1,1,0,385379,5,0,0,0,0,1
42953,0,1,23,0,1,5,385379,5,0,0,0,0,1
42954,1,2,42,1,1,0,94571,4,1,2,4,1,0
42955,0,2,21,0,0,1,38252,3,1,4,4,0,0
42956,0,2,48,1,1,4,132213,5,0,0,0,0,1
42957,0,2,46,1,1,3,10454,2,0,0,0,0,0
42958,0,2,39,1,0,1,94571,4,0,0,0,0,0
42959,1,0,37,1,0,0,6959,3,0,0,1,0,0
42960,0,2,31,1,1,1,10454,2,0,0,0,0,0
42961,0,1,25,1,0,1,203437,4,0,0,2,0,1
42962,0,2,28,1,1,5,132213,5,0,0,0,0,1
42963,1,1,21,0,0,1,203437,4,0,0,0,0,1
42964,0,0,41,0,1,1,12730,5,1,3,1,1,0
42965,1,1,48,0,1,2,99468,2,0,0,2,1,0
42966,0,1,20,0,0,1,24261,3,0,0,0,0,0
42967,1,0,25,1,1,4,19999,4,0,0,0,0,0
42968,0,2,27,0,0,1,38252,3,0,0,1,0,0
42969,0,1,46,1,0,1,203437,4,0,0,1,0,1
42970,0,2,39,1,1,2,132213,5,0,0,1,1,1
42971,0,2,30,0,1,1,132213,5,0,0,0,0,1
42972,0,1,40,1,1,0,385379,5,1,1,3,0,1
42973,0,1,47,1,0,1,203437,4,0,0,0,0,1
42974,1,1,28,0,1,3,24261,3,0,0,2,0,0
42975,0,0,45,0,1,4,12730,5,1,1,1,0,0
42976,0,2,37,0,1,1,132213,5,0,0,0,0,1
42977,1,1,31,1,1,1,385379,5,1,2,1,1,1
42978,1,2,28,0,1,3,132213,5,0,0,0,0,1
42979,1,1,23,1,0,1,385379,5,0,0,0,0,1
42980,0,1,47,1,0,0,203437,4,0,0,1,0,1
42981,1,2,33,1,1,3,132213,5,1,4,1,1,1
42982,0,0,39,0,1,1,19999,4,0,0,0,0,0
42983,1,2,21,0,1,4,94571,4,0,0,1,0,0
42984,1,2,26,1,0,1,132213,5,0,0,1,1,1
42985,0,1,24,0,0,0,203437,4,1,1,2,0,1
42986,0,2,47,1,1,1,132213,5,0,0,0,0,1
42987,1,2,37,1,1,3,94571,4,0,0,0,0,0
42988,0,2,35,1,0,1,38252,3,0,0,0,0,0
42989,1,2,28,0,1,4,132213,5,1,1,3,1,1
42990,0,1,19,0,0,0,24261,3,0,0,0,0,0
42991,1,2,31,1,1,3,94571,4,0,0,0,0,0
42992,1,2,45,1,1,0,132213,5,0,0,1,1,1
42993,0,1,28,1,1,2,385379,5,0,0,0,0,1
42994,0,1,30,1,1,1,385379,5,0,0,0,0,1
42995,1,2,20,0,0,0,94571,4,1,2,1,0,0
42996,1,0,28,0,1,4,5455,2,0,0,0,0,0
42997,0,2,39,0,1,2,132213,5,0,0,0,0,1
42998,0,0,41,1,1,0,12730,5,0,0,1,1,0
42999,1,2,19,0,1,1,132213,5,0,0,1,0,1
43000,0,1,19,0,1,1,385379,5,0,0,1,0,1
43001,0,1,38,1,1,4,203437,4,1,2,4,0,1
43002,0,2,47,0,1,3,132213,5,0,0,1,0,1
43003,0,1,44,1,1,0,99468,2,0,0,0,0,0
43004,1,2,33,1,1,0,94571,4,0,0,0,0,0
43005,1,1,40,0,1,5,203437,4,0,0,2,0,1
43006,1,1,43,0,1,0,203437,4,0,0,0,0,1
43007,1,2,19,0,0,1,132213,5,1,4,1,0,1
43008,0,2,45,1,1,1,38252,3,1,3,1,0,0
43009,1,2,44,0,1,2,94571,4,0,0,0,0,0
43010,0,2,39,0,1,2,132213,5,1,4,1,0,1
43011,1,1,27,1,1,3,203437,4,0,0,0,0,1
43012,1,2,42,1,1,5,132213,5,1,4,1,1,1
43013,0,1,25,0,1,3,385379,5,0,0,0,0,1
43014,1,2,34,0,1,0,38252,3,1,1,4,1,0
43015,0,0,34,1,0,1,12730,5,1,1,3,0,0
43016,1,1,31,1,1,0,99468,2,1,2,1,0,0
43017,0,1,28,1,1,4,24261,3,0,0,2,0,0
43018,0,2,36,1,1,2,94571,4,0,0,0,0,0
43019,0,1,27,1,1,0,385379,5,0,0,0,0,1
43020,0,2,30,1,1,3,38252,3,0,0,0,0,0
43021,0,1,47,0,0,1,99468,2,0,0,2,0,0
43022,0,2,42,1,1,0,132213,5,0,0,0,0,1
43023,0,2,31,1,1,4,132213,5,0,0,1,0,1
43024,0,1,29,0,1,1,24261,3,1,1,2,0,0
43025,1,2,33,1,1,3,94571,4,1,1,1,0,0
43026,1,1,28,0,0,1,203437,4,0,0,0,0,1
43027,0,0,28,1,1,5,19999,4,1,4,3,0,0
43028,1,1,27,1,1,2,385379,5,0,0,0,0,1
43029,1,2,43,0,0,1,38252,3,0,0,0,0,0
43030,0,2,43,1,0,1,38252,3,0,0,0,0,0
43031,0,1,21,0,0,1,24261,3,0,0,0,0,0
43032,1,2,41,1,1,0,94571,4,1,1,1,1,0
43033,0,1,34,1,0,0,385379,5,1,4,2,1,1
43034,0,1,30,0,1,0,385379,5,0,0,1,0,1
43035,0,2,35,0,0,0,94571,4,0,0,0,0,0
43036,0,0,43,1,0,1,12730,5,0,0,0,0,0
43037,1,1,48,0,1,0,385379,5,0,0,0,0,1
43038,1,1,33,0,1,5,99468,2,0,0,2,0,0
43039,1,2,43,1,1,4,38252,3,0,0,0,0,0
43040,1,1,21,0,1,2,385379,5,0,0,0,0,1
43041,0,2,23,1,1,2,38252,3,0,0,0,0,0
43042,1,2,46,0,1,5,132213,5,0,0,0,0,1
43043,1,2,31,1,1,3,132213,5,0,0,0,0,1
43044,0,1,42,1,1,4,385379,5,1,2,1,0,1
43045,1,1,24,1,1,4,385379,5,1,2,1,0,1
43046,1,1,44,1,1,2,385379,5,0,0,0,0,1
43047,1,2,44,1,0,0,94571,4,0,0,0,0,0
43048,1,0,27,1,1,5,6959,3,0,0,0,0,0
43049,1,0,48,0,1,0,12730,5,0,0,0,0,0
43050,0,2,47,1,1,4,132213,5,0,0,0,0,1
43051,0,2,37,0,1,1,38252,3,0,0,0,0,0
43052,0,2,46,1,0,1,94571,4,0,0,0,0,0
43053,0,2,25,0,1,2,38252,3,0,0,1,0,0
43054,0,2,31,1,0,0,38252,3,0,0,0,0,0
43055,0,2,40,1,1,5,94571,4,0,0,1,1,0
43056,0,0,48,1,1,0,12730,5,0,0,0,0,0
43057,1,2,49,0,1,4,132213,5,0,0,0,0,1
43058,1,2,23,0,1,5,10454,2,0,0,1,0,0
43059,1,1,34,1,1,1,24261,3,0,0,0,0,0
43060,0,2,22,0,0,0,94571,4,1,3,2,0,0
43061,1,1,23,1,1,2,385379,5,0,0,0,0,1
43062,0,0,47,1,1,3,12730,5,0,0,1,1,0
43063,1,1,38,1,1,0,385379,5,0,0,0,0,1
43064,0,2,37,1,1,3,38252,3,0,0,1,1,0
43065,0,2,41,1,0,1,94571,4,0,0,1,0,0
43066,0,1,24,0,0,1,99468,2,0,0,2,1,0
43067,1,2,22,0,1,1,38252,3,1,3,1,1,0
43068,1,2,43,1,1,1,132213,5,0,0,1,0,1
43069,0,2,19,0,0,1,132213,5,0,0,2,0,1
43070,0,1,35,1,1,5,203437,4,0,0,1,1,1
43071,1,2,27,0,1,5,94571,4,1,2,1,1,0
43072,1,1,34,1,1,5,24261,3,0,0,2,0,0
43073,1,2,41,0,1,4,10454,2,0,0,0,0,0
43074,1,2,20,0,0,0,132213,5,0,0,0,0,1
43075,0,2,29,1,1,0,94571,4,1,4,2,0,0
43076,0,0,44,0,0,1,12730,5,0,0,1,0,0
43077,1,2,23,1,1,1,132213,5,0,0,1,1,1
43078,0,2,31,1,1,1,132213,5,0,0,1,1,1
43079,1,2,38,1,1,2,132213,5,0,0,0,0,1
43080,0,1,35,1,0,0,99468,2,1,4,1,1,0
43081,0,2,46,0,1,1,132213,5,1,3,2,1,1
43082,0,1,47,1,1,2,99468,2,1,3,2,0,0
43083,0,1,43,0,1,0,203437,4,0,0,0,0,1
43084,0,2,33,1,0,1,132213,5,1,3,4,1,1
43085,0,2,40,1,1,2,132213,5,0,0,1,0,1
43086,0,1,45,1,1,5,385379,5,0,0,0,0,1
43087,1,2,47,1,1,3,38252,3,0,0,0,0,0
43088,1,2,48,1,1,0,132213,5,0,0,0,0,1
43089,1,2,30,0,1,2,132213,5,1,4,1,0,1
43090,1,1,24,0,1,0,385379,5,0,0,0,0,1
43091,0,1,38,0,1,1,385379,5,1,2,2,1,1
43092,1,2,31,1,1,4,94571,4,0,0,0,0,0
43093,0,2,36,1,1,1,132213,5,0,0,2,0,1
43094,0,1,42,1,1,1,385379,5,0,0,2,1,1
43095,1,2,33,1,1,2,38252,3,0,0,0,0,0
43096,1,0,33,0,0,0,6959,3,0,0,0,0,0
43097,1,2,26,0,1,2,94571,4,0,0,0,0,0
43098,0,2,37,0,1,1,38252,3,0,0,0,0,0
43099,0,1,41,1,0,1,24261,3,1,1,1,1,0
43100,0,2,32,0,0,0,10454,2,0,0,0,0,0
43101,0,1,25,0,0,1,203437,4,0,0,1,1,1
43102,0,0,32,1,1,4,19999,4,1,1,2,0,0
43103,1,1,23,0,0,0,203437,4,1,2,2,0,1
43104,0,2,33,0,1,1,132213,5,0,0,2,0,1
43105,0,2,39,0,0,0,94571,4,0,0,1,1,0
43106,1,1,33,0,1,4,203437,4,1,3,2,0,1
43107,1,2,42,1,0,0,38252,3,0,0,1,1,0
43108,0,2,22,0,0,0,132213,5,0,0,1,0,1
43109,0,1,19,0,0,1,24261,3,0,0,1,0,0
43110,0,2,35,0,1,3,38252,3,1,3,4,0,0
43111,0,2,43,0,1,0,132213,5,1,1,2,1,1
43112,0,2,38,0,0,0,94571,4,0,0,0,0,0
43113,0,0,19,0,0,1,6959,3,0,0,1,0,0
43114,1,1,34,1,1,0,385379,5,0,0,0,0,1
43115,0,1,31,1,1,4,203437,4,0,0,1,0,1
43116,0,1,36,1,0,0,385379,5,0,0,0,0,1
43117,0,2,28,1,0,1,132213,5,0,0,0,0,1
43118,0,2,41,0,1,3,132213,5,0,0,1,1,1
43119,0,2,36,0,1,4,132213,5,0,0,1,0,1
43120,1,2,35,0,0,0,10454,2,0,0,2,0,0
43121,0,2,44,1,0,0,38252,3,0,0,0,0,0
43122,1,2,48,0,0,1,132213,5,1,3,2,0,1
43123,1,1,27,1,1,3,203437,4,0,0,1,0,1
43124,0,2,32,1,1,2,132213,5,0,0,2,0,1
43125,1,1,39,0,1,3,385379,5,0,0,2,0,1
43126,0,2,48,1,1,0,132213,5,0,0,0,0,1
43127,1,1,31,1,1,2,24261,3,1,2,1,1,0
43128,1,0,38,1,1,0,5455,2,0,0,0,0,0
43129,1,2,38,1,1,1,94571,4,1,2,1,0,0
43130,0,1,49,1,1,0,24261,3,0,0,0,0,0
43131,1,1,32,1,1,1,385379,5,0,0,1,0,1
43132,0,2,29,1,1,1,94571,4,0,0,0,0,0
43133,0,2,31,0,0,1,132213,5,0,0,0,0,1
43134,0,1,35,1,0,0,99468,2,1,1,4,0,0
43135,0,2,21,0,1,5,94571,4,0,0,0,0,0
43136,1,1,47,0,1,3,99468,2,0,0,1,1,0
43137,0,1,19,0,0,0,203437,4,1,3,3,0,1
43138,0,2,39,1,1,1,94571,4,0,0,0,0,0
43139,0,2,23,0,0,0,132213,5,0,0,0,0,1
43140,0,2,43,0,1,0,94571,4,1,4,3,0,0
43141,0,2,31,1,0,1,38252,3,0,0,0,0,0
43142,0,1,42,0,1,4,24261,3,0,0,0,0,0
43143,0,1,23,0,1,3,385379,5,1,2,1,0,1
43144,0,2,23,1,1,1,94571,4,0,0,0,0,0
43145,1,1,41,0,1,0,203437,4,0,0,0,0,1
43146,0,2,30,1,1,1,38252,3,1,3,1,0,0
43147,0,2,20,0,0,1,10454,2,1,3,3,0,0
43148,0,1,47,1,1,3,385379,5,1,4,1,0,1
43149,0,2,41,1,0,0,132213,5,1,4,1,1,1
43150,0,2,34,1,1,5,94571,4,0,0,1,0,0
43151,0,1,35,0,1,1,24261,3,0,0,1,1,0
43152,0,2,48,1,1,5,132213,5,0,0,0,0,1
43153,1,2,23,0,1,4,10454,2,0,0,0,0,0
43154,0,1,49,0,1,4,385379,5,0,0,1,0,1
43155,0,1,30,1,1,1,385379,5,0,0,1,0,1
43156,0,2,33,1,1,2,38252,3,0,0,0,0,0
43157,1,0,46,1,1,3,6959,3,1,2,3,0,0
43158,0,1,24,0,0,0,99468,2,1,4,2,0,0
43159,1,1,31,1,1,5,203437,4,1,4,1,0,1
43160,1,2,29,1,1,3,132213,5,0,0,1,0,1
43161,1,2,48,0,1,0,10454,2,0,0,1,1,0
43162,0,2,44,1,1,2,38252,3,0,0,1,1,0
43163,0,1,35,0,0,0,203437,4,0,0,1,0,1
43164,0,2,49,1,0,0,38252,3,0,0,0,0,0
43165,0,2,27,1,0,1,10454,2,0,0,0,0,0
43166,1,2,43,1,1,1,132213,5,0,0,1,1,1
43167,0,1,34,0,0,1,385379,5,0,0,1,1,1
43168,1,2,35,0,1,1,94571,4,0,0,0,0,0
43169,0,1,38,0,0,1,385379,5,1,4,4,0,1
43170,1,1,49,0,1,4,385379,5,1,3,3,1,1
43171,0,1,42,1,0,0,385379,5,1,1,3,0,1
43172,0,1,36,0,0,0,385379,5,1,4,1,1,1
43173,1,2,31,1,1,1,132213,5,0,0,0,0,1
43174,0,2,47,0,1,3,94571,4,0,0,1,1,0
43175,0,1,29,0,0,0,203437,4,0,0,0,0,1
43176,1,1,31,1,1,4,24261,3,0,0,0,0,0
43177,0,2,42,0,0,1,38252,3,0,0,0,0,0
43178,1,2,44,0,1,0,132213,5,0,0,0,0,1
43179,1,1,31,1,1,3,385379,5,0,0,0,0,1
43180,0,2,30,1,1,3,10454,2,0,0,0,0,0
43181,0,2,32,0,0,0,132213,5,1,1,2,1,1
43182,0,0,31,1,0,0,19999,4,0,0,1,0,0
43183,0,1,43,1,1,1,203437,4,1,2,1,0,1
43184,0,1,27,0,1,4,99468,2,0,0,0,0,0
43185,0,2,32,0,1,2,132213,5,0,0,1,0,1
43186,1,2,19,0,0,1,94571,4,0,0,0,0,0
43187,1,2,27,1,1,4,94571,4,1,1,1,1,0
43188,0,1,22,0,1,2,203437,4,0,0,1,1,1
43189,1,1,46,1,1,2,385379,5,0,0,2,1,1
43190,1,2,30,1,1,4,132213,5,0,0,1,0,1
43191,0,2,42,1,1,3,38252,3,0,0,0,0,0
43192,1,2,47,1,0,1,132213,5,0,0,0,0,1
43193,0,2,32,0,0,0,132213,5,0,0,1,0,1
43194,0,0,27,0,0,1,19999,4,0,0,1,0,0
43195,0,2,21,0,0,1,132213,5,0,0,1,0,1
43196,0,2,24,1,1,4,132213,5,0,0,1,1,1
43197,0,2,21,0,0,1,94571,4,0,0,1,0,0
43198,0,1,19,0,0,0,203437,4,1,4,3,1,1
43199,1,1,44,1,1,3,99468,2,0,0,0,0,0
43200,0,2,40,1,0,1,10454,2,0,0,0,0,0
43201,1,0,39,0,1,4,19999,4,0,0,1,0,0
43202,0,1,21,0,0,0,203437,4,1,3,3,0,1
43203,0,2,48,1,1,5,38252,3,0,0,0,0,0
43204,0,2,32,1,0,1,94571,4,0,0,0,0,0
43205,0,1,38,0,1,1,385379,5,0,0,0,0,1
43206,1,0,20,0,1,3,19999,4,1,2,1,0,0
43207,0,1,30,1,1,5,24261,3,1,4,1,1,0
43208,0,2,44,1,1,5,38252,3,0,0,2,1,0
43209,0,2,28,0,1,2,10454,2,0,0,2,0,0
43210,0,2,31,1,0,1,132213,5,0,0,0,0,1
43211,0,2,48,1,1,2,10454,2,1,1,3,0,0
43212,1,2,38,1,0,0,132213,5,1,4,3,1,1
43213,0,2,22,0,0,1,38252,3,0,0,2,1,0
43214,0,2,37,1,1,3,94571,4,1,1,4,1,0
43215,0,2,40,0,1,2,38252,3,0,0,0,0,0
43216,1,2,19,0,1,2,132213,5,1,3,1,0,1
43217,1,2,43,1,1,0,94571,4,0,0,0,0,0
43218,1,2,29,1,1,3,132213,5,0,0,0,0,1
43219,0,2,44,1,1,3,94571,4,0,0,0,0,0
43220,0,1,34,1,1,4,24261,3,0,0,0,0,0
43221,0,2,37,0,1,3,38252,3,0,0,2,1,0
43222,0,2,37,1,1,1,38252,3,0,0,1,1,0
43223,0,2,30,1,0,1,132213,5,0,0,0,0,1
43224,0,2,21,0,0,1,94571,4,0,0,0,0,0
43225,1,1,41,0,1,5,385379,5,0,0,1,0,1
43226,0,2,42,1,1,3,132213,5,0,0,0,0,1
43227,0,1,36,1,0,1,203437,4,0,0,1,0,1
43228,0,2,35,1,0,1,132213,5,0,0,0,0,1
43229,0,2,23,0,1,3,94571,4,1,3,1,1,0
43230,1,2,34,1,1,4,94571,4,0,0,1,0,0
43231,0,2,42,1,1,2,38252,3,1,3,1,1,0
43232,0,2,32,0,1,2,94571,4,0,0,1,0,0
43233,0,1,37,1,1,1,24261,3,0,0,1,0,0
43234,0,0,24,1,1,0,6959,3,0,0,0,0,0
43235,0,1,21,0,0,1,385379,5,0,0,0,0,1
43236,1,1,49,1,1,0,24261,3,1,3,1,1,0
43237,0,1,24,1,0,0,24261,3,0,0,0,0,0
